,title,rating,num_ratings,num_reviews,num_awards,language,num_page,cover_type,published_year,genre,author
701,Duty Free Art: Art in the Age of Planetary Civil War,4.15,592,51,,,256 pages,Hardcover,Published November 21st 2017 by Verso,Art,Hito Steyerl
702,Saving Italy: The Race to Rescue a Nation's Treasures from the Nazis,3.85,2078,278,,English,496 pages,Paperback,Published February 3rd 2014 by W. W. Norton Company (first published May 6th 2013),History,Robert M. Edsel
703,Alphonse Mucha: Masterworks,4.43,407,34,,English,200 pages,Hardcover,Published 2007 by Flame Tree Publishing,Art,Rosalind Ormiston
704,The Hobbit: An Unexpected Journey - Chronicles I: Art & Design,4.61,8890,99,1.0,English,208 pages,Hardcover,Published December 14th 2012 by Harper Design (first published November 1st 2012),Fantasy,Daniel Falconer
705,The Last Nude,3.86,24922,395,2.0,English,320 pages,Hardcover,Published January 5th 2012 by Riverhead,Historical,Ellis Avery
706,The Transfiguration of the Commonplace: A Philosophy of Art,4.11,381,24,1.0,English,224 pages,Paperback,Published March 15th 1983 by Harvard University Press (first published 1981),Art,Arthur C. Danto
707,The Forest Lover,3.73,3447,535,,English,464 pages,Paperback,Published November 30th 2004 by Penguin Books (first published 2004),Historical,Susan Vreeland
708,A Month in the Country,4.12,12151,1780,2.0,English,135 pages,Paperback,Published October 31st 2000 by New York Review of Books (first published 1980),Fiction,J.L. Carr
709,The Painting of Modern Life: Paris in the Art of Manet and His Followers,4.08,603,16,,English,390 pages,Paperback,Published November 7th 1999 by Princeton University Press (first published 1984),Art,T.J. Clark
710,Inside the White Cube: The Ideology of the Gallery Space,3.95,499,17,,English,120 pages,Paperback,Published January 14th 2000 by University of California Press (first published September 1st 1985),Art,Brian O'Doherty
711,Art on My Mind: Visual Politics,4.30,530,35,,English,224 pages,Paperback,Published July 1st 1995 by The New Press (first published June 1st 1995),Art,bell hooks
712,"Tim Burton's Nightmare Before Christmas: The Film, the Art, the Vision",4.42,9850,71,,English,192 pages,Paperback,Published August 1st 2002 by Hyperion (first published January 1st 1993),Art,Frank T. Thompson
713,Duchamp,4.35,467,28,,English,560 pages,Paperback,Published March 15th 1998 by Holt Paperbacks (first published 1996),Art,Calvin Tomkins
714,Mythology: The DC Comics Art of Alex Ross,4.34,2261,65,,English,320 pages,Paperback,Published November 8th 2005 by Pantheon (first published October 21st 2003),Sequential Art,Alex Ross
715,FRUiTS,3.97,11426,75,,English,272 pages,Softcover,"Published January 6th 2001 by Phaidon Press, Ltd.",Couture,Shoichi Aoki
716,Women in the Picture: What Culture Does with Female Bodies,4.36,842,143,,,240 pages,Paperback,Published November 16th 2021 by W. W. Norton Company (first published December 8th 2020),Nonfiction,Catherine McCormack
717,The Invisible Life of Addie LaRue,4.22,766156,102266,5.0,English,444 pages,Hardcover,Published October 6th 2020 by Tor Books,Fantasy,V.E. Schwab
718,Paperbacks from Hell: The Twisted History of '70s and '80s Horror Fiction,4.29,8118,1567,2.0,English,254 pages,Paperback,Published September 19th 2017 by Quirk Books Inc.,Horror,Grady Hendrix
719,"Pierre-Auguste Renoir, 1841-1919: A Dream of Harmony",4.34,660,17,,English,96 pages,Paperback,Published May 17th 2000 by Taschen (first published January 1st 1990),Art,Peter H. Feist
720,The Art of Loish: A Look Behind the Scenes,4.68,510,40,,English,152 pages,Hardcover,Published April 5th 2016 by 3DTotal Publishing (first published March 7th 2016),Art,Lois van Baarle
721,Lost in Translation: An Illustrated Compendium of Untranslatable Words from Around the World,4.23,3483,634,,English,112 pages,Hardcover,Published September 16th 2014 by Ten Speed Press,Nonfiction,Ella Frances Sanders
722,I Always Loved You,3.66,5249,650,,English,343 pages,Hardcover,Published February 4th 2014 by Viking,Historical,Robin Oliveira
723,100 Ideas that Changed Art,3.80,232,24,,English,216 pages,Paperback,Published October 24th 2012 by Laurence King Publishing (first published October 10th 2012),Art,Michael Bird
724,The Family Fang,3.61,28951,3811,,English,320 pages,Hardcover,Published August 2011 by Ecco,Fiction,Kevin Wilson
725,The Complete Persepolis,4.39,163399,10681,,English,341 pages,Paperback,Published October 30th 2007 by Pantheon Books (first published 2003),Sequential Art,Marjane Satrapi
726,The Medici Conspiracy: The Illicit Journey of Looted Antiquities--From Italy's Tomb Raiders to the World's Greatest Museums,3.86,696,46,,English,379 pages,Hardcover,Published April 1st 2006 by PublicAffairs (first published 2006),Art,Peter Watson
727,Gonzo: The Art,4.12,6180,31,,English,208 pages,Hardcover,Published October 15th 1998 by Mariner Books,Art,Ralph Steadman
728,The Masterpiece,3.98,4131,324,,English,464 pages,Paperback,Published July 22nd 1999 by Oxford University Press (first published 1886),Classics,Émile Zola
729,The Camera,4.18,6878,89,,English,195 pages,Paperback,"Published June 1st 1995 by Little, Brown and Company (first published 1980)",Art,Ansel Adams
730,The Story of Art without Men,4.46,175,20,,English,352 pages,Hardcover,Published March 3rd 2022 by Profile Books (first published 2022),Art,Katy Hessel
731,On n'y voit rien : descriptions,4.06,670,56,,French,216 pages,Paperback,Published September 21st 2006 by Folio (first published 2000),Art,Daniel Arasse
732,Big Lies in a Small Town,4.12,80633,6594,,English,391 pages,Hardcover,Published January 14th 2020 by St. Martin's Press,Historical,Diane Chamberlain
733,Degas,4.34,638,16,,English,96 pages,Paperback,Published February 1st 2001 by Taschen (first published January 1st 1992),Art,Bernd Growe
734,Gustav Klimt: Complete Paintings (XXL),4.69,262,24,,English,676 pages,"Over-Sized 12""W x 16""H Hardcover",Published November 30th 2012 by Taschen,Art,Tobias G. Natter
735,The Day the Crayons Came Home,4.39,15451,1749,1.0,English,48 pages,Hardcover,Published August 18th 2015 by Philomel Books,Childrens,Drew Daywalt
736,The Crossroads of Should and Must: Find and Follow Your Passion,3.97,10789,947,1.0,English,161 pages,Hardcover,Published April 7th 2015 by Workman Publishing Company,Nonfiction,Elle Luna
737,Louvre: All the Paintings,4.45,371,35,,English,784 pages,Hardcover,Published November 15th 2011 by Black Dog Leventhal (first published October 19th 2011),Art,Erich Lessing
738,The Infinity of Lists,4.04,888,83,,English,408 pages,Hardcover,Published January 1st 2010 by Maclehose Press Quercus (first published 2009),Nonfiction,Umberto Eco
739,Dialogues With Marcel Duchamp,4.29,627,50,,English,152 pages,Paperback,Published August 22nd 1987 by Da Capo Press (first published 1967),Art,Pierre Cabanne
740,Still Life,3.90,213914,17526,5.0,English,293 pages,Mass Market Paperback,Published May 1st 2007 by St. Martin's Paperbacks (first published 2005),Mystery,Louise Penny
741,Speak,4.04,556736,28432,13.0,English,224 pages,Hardcover,"Published January 15th 2019 by Farrar, Straus and Giroux (Byr) (first published October 22nd 1999)",Young Adult,Laurie Halse Anderson
742,The Art of Ratatouille,4.45,1112,33,,English,160 pages,Hardcover,Published May 17th 2007 by Chronicle Books,Art,Karen Paik
743,Fun Home: A Family Tragicomic,4.08,164160,11471,4.0,English,232 pages,Paperback,Published June 5th 2007 by Mariner Books (first published June 8th 2006),Sequential Art,Alison Bechdel
744,An Episode in the Life of a Landscape Painter,3.88,3441,400,,English,88 pages,Paperback,Published May 25th 2006 by New Directions (first published 2000),Fiction,César Aira
745,How to Read a Painting: Lessons from the Old Masters,3.96,296,40,,English,383 pages,Hardcover,Published December 7th 2004 by Harry N. Abrams (first published December 6th 2004),Art,Patrick de Rynck
746,Arthur Rackham: A Life with Illustration,4.42,292,23,,English,199 pages,Paperback,Published December 1st 2010 by Pavilion Books (first published 1990),Art,James Hamilton
747,The Photographer's Eye,4.09,4752,48,,English,156 pages,Paperback,Published March 1st 2007 by Museum of Modern Art (first published 1980),Art,John Szarkowski
748,It Began with a Page: How Gyo Fujikawa Drew the Way,4.45,1061,224,,English,48 pages,Hardcover,Published September 24th 2019 by Tundra Books,Childrens,Kyo Maclear
749,Spider-Man: Into the Spider-Verse -The Art of the Movie,4.70,884,83,1.0,English,204 pages,Hardcover,Published December 18th 2018 by Titan Books,Art,Ramin Zahed
750,"Botanical Line Drawing: 200 Step-by-Step Flowers, Leaves, Cacti, Succulents, and Other Items Found in Nature",4.14,540,63,,English,224 pages,Kindle Edition,Published July 24th 2018 by Watson-Guptill (first published 2017),Art,Peggy Dean
751,"A Woman Looking at Men Looking at Women: Essays on Art, Sex, and the Mind",3.89,1702,228,1.0,English,576 pages,Hardcover,Published December 6th 2016 by Simon Schuster,Nonfiction,Siri Hustvedt
752,The Animators,3.97,11671,1686,1.0,English,369 pages,Hardcover,Published January 31st 2017 by Random House,Fiction,Kayla Rae Whitaker
753,My Favorite Things,4.12,793,126,,English,160 pages,Hardcover,Published October 21st 2014 by Harper Design (first published September 23rd 2014),Art,Maira Kalman
754,Aesthetics and Politics,4.14,2167,72,,English,220 pages,Paperback,Published January 17th 2007 by Verso (first published 1977),Philosophy,Theodor W. Adorno
755,What We See When We Read,3.70,5303,914,,English,425 pages,Paperback,Published August 5th 2014 by Vintage (first published August 2014),Nonfiction,Peter Mendelsund
756,The Sick Rose: Disease and the Art of Medical Illustration,4.42,825,84,,English,253 pages,Hardcover,Published May 31st 2014 by Distributed Art Publishers (DAP) (first published April 30th 2014),Nonfiction,Richard Barnett
757,Graphic Storytelling and Visual Narrative,4.08,2214,64,,English,164 pages,Paperback,Published October 1st 1996 by Poorhouse Press (first published February 1st 1996),Sequential Art,Will Eisner
758,Katie and the Sunflowers,4.23,410,63,,English,32 pages,Paperback,"Published July 1st 2007 by Orchard, (first published February 2001)",Art,James Mayhew
759,Principles of Art History: The Problem of the Development of Style in Later Art,3.88,359,19,,English,256 pages,Paperback,Published June 1st 1950 by Dover Publications (first published 1923),Art,Heinrich Wölfflin
760,Noa Noa,3.52,943,116,,English,168 pages,Hardcover,Published March 10th 2005 by Chronicle Books (first published 1901),Art,Paul Gauguin
761,"Sketch Book for the Artist: An Innovative, Practical Approach to Drawing the World Around You",4.17,792,19,,English,264 pages,Hardcover,Published May 2nd 2005 by DK Publishing,Art,Sarah Simblet
762,The Gothic Image: Religious Art in France of the Thirteenth Century,4.00,168,8,,English,448 pages,Paperback,Published February 21st 1973 by Westview Press (first published 1899),Art,Émile Mâle
763,The Courage to Create,4.09,3236,262,,English,144 pages,Paperback,Published March 17th 1994 by W. W. Norton Company (first published August 6th 1975),Psychology,Rollo May
764,Sandro Botticelli 1444/45 - 1510,4.33,577,21,,English,96 pages,Paperback,Published May 1st 2000 by Taschen (first published September 17th 1981),Art,Barbara Deimling
765,Women,4.23,2238,69,,English,256 pages,Paperback,Published October 17th 2000 by Random House (first published October 5th 1999),Art,Annie Leibovitz
766,The Art Thief,3.05,2987,549,,English,290 pages,Hardcover,Published September 18th 2007 by Atria Books (first published 2007),Mystery,Noah Charney
767,The Red Tree,4.51,5889,735,2.0,English,32 pages,Hardcover,Published April 15th 2003 by Simply Read Books (first published August 1st 2001),Childrens,Shaun Tan
768,Movements in Art since 1945: Issues and Concepts,3.72,342,22,,English,304 pages,Paperback,Published August 1st 1995 by Thames & Hudson (first published January 1st 1969),Art,Edward Lucie-Smith
769,Basquiat,4.12,630,38,,,,,,Art,Leonhard Emmerling
770,Parker Looks Up: An Extraordinary Moment,4.40,1650,308,1.0,,40 pages,Hardcover,Published October 15th 2019 by Aladdin,Childrens,Parker Curry
771,Why Cats Paint: A Theory of Feline Aesthetics,4.09,815,102,,English,144 pages,Hardcover,Published September 1st 2006 by Ten Speed Press (first published August 1990),Art,Heather Busch
772,M.C. Escher: His Life and Complete Graphic Work (With a Fully Illustrated Catalogue),4.38,277,18,,English,349 pages,Hardcover,"Published September 1st 1992 by Harry N. Abrams, Inc.",Art,J.L. Locher
773,A Tolkien Bestiary,4.03,7093,146,,English,288 pages,Hardcover,Published February 5th 1995 by Gramercy Books (first published 1978),Fantasy,David Day
774,Drawing and Painting Beautiful Faces: A Mixed-Media Portrait Workshop,4.45,640,51,,,136 pages,Paperback,Published January 15th 2015 by Quarry Books (first published January 1st 2015),Art,Jane Davenport
775,Science Ink: Tattoos of the Science Obsessed,3.87,1223,147,,English,271 pages,Hardcover,Published November 1st 2011 by Sterling (first published October 4th 2011),Science,Carl Zimmer
776,Landscape Painting: Essential Concepts and Techniques for Plein Air and Studio Practice,4.35,375,23,,English,192 pages,Hardcover,Published November 17th 2009 by Watson-Guptill (first published 2009),Art,Mitchell Albala
777,The Word Made Flesh: Literary Tattoos from Bookworms Worldwide,3.62,884,148,,English,174 pages,Paperback,Published October 12th 2010 by Harper Perennial (first published October 2010),Nonfiction,Eva Talmadge
778,Heist Society,3.91,91809,5454,3.0,English,287 pages,Hardcover,"Published February 9th 2010 by Little, Brown Books for Young Readers",Young Adult,Ally Carter
779,Drawing for the Absolute Beginner: A Clear & Easy Guide to Successful Drawing (Art for the Absolute Beginner),3.88,590,26,,English,128 pages,Kindle Edition,Published (first published November 2nd 2006),Art,Mark Willenbrink
780,Blankets,4.05,110626,7547,4.0,English,592 pages,Paperback,Published August 18th 2003 by Top Shelf Productions (first published July 23rd 2003),Sequential Art,Craig Thompson
781,Dalí,4.26,922,16,,English,224 pages,Hardcover,Published February 27th 2006 by Taschen (first published September 1976),Art,Robert Descharnes
782,A Humument: A Treated Victorian Novel,4.35,905,80,,English,367 pages,Paperback,Published April 1st 2005 by Thames & Hudson (first published October 1st 1980),Poetry,Tom Phillips
783,Francis Bacon: The Logic of Sensation,4.21,890,39,,English,224 pages,Paperback,Published May 25th 2005 by University of Minnesota Press (first published 1981),Philosophy,Gilles Deleuze
784,Born Under Saturn: The Character and Conduct of Artists,4.03,246,14,,English,344 pages,Paperback,Published November 28th 2006 by New York Review of Books (first published January 1st 1963),Art,Margot Wittkower
785,"Dustcovers: The Collected Sandman Covers, 1989-1996",4.54,6847,43,,English,208 pages,Paperback,Published July 1st 1998 by Vertigo (first published December 1st 1997),Sequential Art,Dave McKean
786,Existencilism,4.07,1127,24,,,52 pages,Paperback,Published June 6th 2002 by Weapons of Mass Distraction (first published April 2002),Art,Banksy
787,The Raphael Affair,3.53,3500,292,,English,226 pages,Mass Market Paperback,Published November 1st 1998 by Penguin (first published 1990),Mystery,Iain Pears
788,Lydia Cassatt Reading the Morning Paper,3.73,2131,248,,English,176 pages,Paperback,Published October 29th 2002 by Plume (first published 2001),Historical,Harriet Scott Chessman
789,Nightlights,3.88,6087,1140,1.0,English,53 pages,Hardcover,Published March 14th 2017 by Nobrow Press,Sequential Art,Lorena Alvarez Gomez
790,Understanding Exposure: How to Shoot Great Photographs with a Film or Digital Camera,4.33,6828,527,,English,160 pages,Paperback,Published August 1st 2004 by Amphoto Books (first published January 1st 1990),Art,Bryan Peterson
791,My Life,4.07,931,99,,English,224 pages,Paperback,Published March 22nd 1994 by Da Capo Press (first published 1923),Art,Marc Chagall
792,Claymates,4.26,869,206,,English,40 pages,Hardcover,"Published June 20th 2017 by Little, Brown Books for Young Readers",Childrens,Dev Petty
793,Hamilton: The Revolution,4.45,51001,5955,2.0,English,285 pages,Hardcover,Published April 12th 2016 by Grand Central Publishing (first published August 6th 2015),Nonfiction,Lin-Manuel Miranda
794,Swatch: The Girl Who Loved Color,3.95,849,140,,,40 pages,Hardcover,Published March 15th 2016 by Balzer + Bray,Childrens,Julia Denos
795,Seven Dada Manifestos and Lampisteries,4.18,993,66,,English,120 pages,Paperback,Published October 1st 1981 by Oneworld Classics (first published 1924),Art,Tristan Tzara
796,Icon,4.49,476,27,,English,176 pages,Paperback,Published October 1st 2003 by Underwood Books (first published 1998),Art,Frank Frazetta
797,The Flamethrowers,3.50,20917,2408,5.0,English,383 pages,Hardcover,Published April 2nd 2013 by Scribner,Fiction,Rachel Kushner
798,The Woman Upstairs,3.31,32240,3883,6.0,English,253 pages,Hardcover,Published April 28th 2013 by A. A. Knopf,Fiction,Claire Messud
799,Caveat Emptor: The Secret Life of an American Art Forger,3.71,1948,296,,English,314 pages,Hardcover,Published August 15th 2012 by Pegasus Books (first published January 1st 2012),Nonfiction,Ken Perenyi
800,The Art of Mulan,4.51,918,26,,English,192 pages,Hardcover,Published June 19th 1998 by Hyperion (first published June 1st 1998),Art,Jeff Kurtti
801,Wonderstruck,4.17,56290,7070,7.0,English,640 pages,Hardcover,Published September 13th 2011 by Scholastic Press,Historical,Brian Selznick
802,The Sandman Vol. 1: Preludes & Nocturnes,4.24,252536,8759,,English,233 pages,Hardcover,Published December 1st 1998 by Vertigo (first published 1988),Sequential Art,Neil Gaiman
803,Watchmen,4.37,533242,16196,7.0,English,416 pages,Paperback,Published 2005 by DC Comics (first published 1987),Sequential Art,Alan Moore
804,Modernism: The Lure of Heresy from Baudelaire to Beckett and Beyond,3.89,715,67,,English,640 pages,Hardcover,Published 2007 by Norton,History,Peter Gay
805,Fairies,4.31,518,32,1.0,English,80 pages,Hardcover,Published July 4th 2006 by Dark Horse Books (first published December 1st 1996),Art,Yoshitaka Amano
806,Six Years: The Dematerialization of the Art Object from 1966 to 1972,4.26,258,12,,,296 pages,Paperback,Published April 28th 1997 by University of California Press (first published November 1972),Art,Lucy R. Lippard
807,Basquiat: A Quick Killing in Art,3.95,996,84,,English,393 pages,Paperback,Published October 19th 2004 by Penguin Group (first published 1997),Art,Phoebe Hoban
808,The Art and Flair of Mary Blair: An Appreciation,4.29,892,56,,English,128 pages,Hardcover,Published September 1st 2003 by Disney Editions,Art,John Canemaker
809,Horse,4.36,37543,4239,,English,401 pages,Hardcover,Published June 14th 2022 by Viking,Historical,Geraldine Brooks
810,1000 Years of Joys and Sorrows: A Memoir,4.25,1872,265,,English,400 pages,Hardcover,Published November 2nd 2021 by Crown Publishing Group,Nonfiction,Weiwei Ai
811,"The Dehumanization of Art and Other Essays on Art, Culture and Literature",3.83,969,63,,English,204 pages,Paperback,Published June 28th 1968 by Princeton University Press (first published 1925),Philosophy,José Ortega y Gasset
812,"Hey, Wall: A Story of Art and Community",3.91,603,104,,English,32 pages,Hardcover,Published September 4th 2018 by Simon Schuster/Paula Wiseman Books,Childrens,Susan Verde
813,Van Gogh's Ear: The True Story,4.24,1113,157,,English,337 pages,Kindle Edition,Published July 12th 2016 by Vintage Digital (first published April 7th 2016),Nonfiction,Bernadette Murphy
814,Letters on Cézanne,4.20,735,78,,English,112 pages,Paperback,Published September 15th 2002 by North Point Press (first published 1907),Art,Rainer Maria Rilke
815,Bento's Sketchbook,4.01,723,82,,English,160 pages,Paperback,Published May 1st 2011 by Verso,Art,John Berger
816,Tulip Fever,3.52,11483,1164,,English,281 pages,Paperback,Published April 10th 2001 by Dial Press Trade Paperback (first published 1999),Historical,Deborah Moggach
817,Sunflowers,3.84,2487,299,,,394 pages,Paperback,Published October 13th 2009 by William Morrow Paperbacks (first published January 1st 2009),Historical,Sheramy Bundrick
818,The Artist's Guide: How to Make a Living Doing What You Love,3.98,312,14,,English,400 pages,Paperback,Published June 9th 2009 by Da Capo Lifelong Books (first published January 20th 2009),Art,Jackie Battenfield
819,"The Unknown Matisse, 1869-1908",4.22,586,28,,,512 pages,Paperback,Published October 18th 2005 by Knopf (first published October 27th 1998),Art,Hilary Spurling
820,The Art of Travel,3.83,22753,1593,1.0,,272 pages,Paperback,Published May 11th 2004 by Vintage (first published May 2nd 2002),Travel,Alain de Botton
821,Dynamic Wrinkles and Drapery: Solutions for Drawing the Clothed Figure,4.09,633,14,,English,144 pages,Paperback,Published October 1st 1995 by Watson-Guptill (first published 1992),Art,Burne Hogarth
822,The Virgin Blue,3.67,31594,1968,,English,304 pages,Paperback,Published June 24th 2003 by Penguin Books (first published 1997),Historical,Tracy Chevalier
823,The Art of Kiki's Delivery Service,4.63,575,27,,English,208 pages,Hardcover,Published May 9th 2006 by VIZ Media LLC (first published November 1989),Art,Hayao Miyazaki
824,Pre-Raphaelite Sisterhood,4.10,220,12,,English,256 pages,Paperback,Published July 1st 1995 by Quartet Books (UK) (first published 1985),Art,Jan Marsh
825,"The Venetian's Wife: A Strangely Sensual Tale of a Renaissance Explorer, a Computer, and a Metamorphosis",3.90,1973,158,1.0,English,132 pages,Hardcover,Published August 1st 1996 by Chronicle Books (first published January 1st 1996),Fiction,Nick Bantock
826,The Necessity of Art: A Marxist Approach (Peregrine),3.89,346,36,,English,240 pages,Paperback,Published December 14th 1978 by Penguin Books Ltd (first published 1959),Art,Ernst Fischer
827,The Creators: A History of Heroes of the Imagination,4.18,2509,93,,,832 pages,Paperback,Published September 28th 1993 by Vintage (first published 1992),History,Daniel J. Boorstin
828,Dinotopia: The World Beneath,4.28,3974,130,,English,160 pages,Paperback,Published March 1st 2003 by HarperTrophy (first published 1995),Fantasy,James Gurney
829,Monet: Itinerant of Light,3.92,1194,245,1.0,,112 pages,Hardcover,Published November 1st 2017 by NBM Publishing (first published September 21st 2017),Sequential Art,Salva Rubio
830,The Night Gardener,4.17,6064,911,2.0,English,48 pages,Hardcover,Published February 16th 2016 by Simon & Schuster Books for Young Readers (first published February 2016),Childrens,Terry Fan
831,Journey,4.37,12610,2052,3.0,English,40 pages,Hardcover,Published August 6th 2013 by Candlewick Press,Childrens,Aaron Becker
832,The Legend of Korra: The Art of the Animated Series Book One: Air,4.56,1939,90,,English,144 pages,Hardcover,Published July 17th 2013 by Dark Horse Books,Art,Michael Dante DiMartino
833,Towards a New Architecture,3.95,4313,157,,English,289 pages,Paperback,Published February 1st 1985 by Dover Publications (first published 1923),Architecture,Le Corbusier
834,Magritte's Marvelous Hat,3.90,679,157,,English,32 pages,Hardcover,Published April 17th 2012 by Clarion Books,Childrens,D.B. Johnson
835,The Hearing Trumpet,4.01,6104,906,,English,199 pages,Paperback,Published February 2nd 2004 by Exact Change (first published 1974),Fiction,Leonora Carrington
836,Hawthorne on Painting,4.13,496,16,,English,96 pages,Paperback,Published June 1st 1960 by Dover Publications,Art,Charles Webster Hawthorne
837,Vermeer's Hat: The Seventeenth Century and the Dawn of the Global World,3.84,2149,216,1.0,English,272 pages,Hardcover,Published December 26th 2007 by Bloomsbury Publishing PLC,History,Timothy Brook
838,Mauve: How One Man Invented a Colour That Changed the World,3.68,1729,168,,English,224 pages,Paperback,Published May 17th 2002 by W. W. Norton Company (first published September 4th 2000),History,Simon Garfield
839,The Guerilla Art Kit: Everything You Need to Put Your Message Out into the World,4.14,1040,42,,English,144 pages,Hardcover,Published July 26th 2007 by Princeton Architectural Press (first published January 1st 2007),Art,Keri Smith
840,People of the Book,4.02,136963,12398,7.0,English,372 pages,Hardcover,Published October 1st 2008 by Viking Books (first published January 1st 2008),Historical,Geraldine Brooks
841,Action Jackson,3.90,421,67,1.0,,32 pages,Paperback,Published April 17th 2007 by Square Fish (first published September 1st 2002),Art,Jan Greenberg
842,The journey is the destination : the journals of Dan Eldon,4.22,2227,96,,,,,,Art,Dan Eldon
843,Second Place,3.72,16678,1971,3.0,English,186 pages,Hardcover,"Published May 4th 2021 by Farrar, Straus and Giroux (first published 2021)",Fiction,Rachel Cusk
844,The Masterpiece,3.83,24351,2277,,English,368 pages,Hardcover,Published August 7th 2018 by Dutton,Historical,Fiona Davis
845,The Art of the Mass Effect Universe,4.47,1260,65,,English,184 pages,Hardcover,Published February 21st 2012 by Dark Horse (first published February 8th 2012),Art,Casey Hudson
846,Station Eleven,4.07,444945,50729,15.0,English,333 pages,Hardcover,Published September 9th 2014 by Knopf,Fiction,Emily St. John Mandel
847,The Art of Whimsical Lettering,4.10,862,80,,English,135 pages,Paperback,Published March 20th 2014 by Interweave Press (first published March 17th 2014),Art,Joanne Sharpe
848,Cézanne,4.22,437,16,,English,96 pages,Paperback,Published January 1st 2001 by Taschen (first published October 1st 1995),Art,Ulrike Becks-Malorny
849,Go: A Kidd's Guide to Graphic Design,4.10,1887,295,1.0,English,150 pages,Hardcover,Published October 8th 2013 by Workman Publishing Company,Nonfiction,Chip Kidd
850,My Ideal Bookshelf,3.72,2051,401,,English,226 pages,Hardcover,"Published November 13th 2012 by Little, Brown and Company",Nonfiction,Jane Mount
851,The Art of Up,4.42,1703,33,,English,160 pages,Hardcover,Published May 27th 2009 by Chronicle Books,Art,Tim Hauser
852,Inside the Painter's Studio,4.22,789,28,,,240 pages,Paperback,Published September 2nd 2009 by Princeton Architectural Press (first published 2009),Art,Joe Fig
853,Cathedral: The Story of Its Construction,4.26,2143,177,3.0,English,80 pages,Paperback,Published October 26th 1981 by Clarion Books (first published 1973),History,David Macaulay
854,Proust Was a Neuroscientist,3.84,8800,725,,English,256 pages,Kindle Edition,Published June 1st 2018 by Mariner Books (first published 2007),Nonfiction,Jonah Lehrer
855,Loving Frank,3.76,96250,9772,1.0,English,362 pages,Hardcover,Published August 7th 2007 by Ballantine Books,Historical,Nancy Horan
856,The Mysteries of Harris Burdick,4.52,6554,700,2.0,English,16 pages,Unknown Binding,Published October 28th 1996 by Clarion Books (first published 1984),Childrens,Chris Van Allsburg
857,Spectrum 1: The Best in Contemporary Fantastic Art,4.37,250,10,1.0,English,176 pages,Paperback,Published October 29th 2003 by Underwood Books (first published October 1994),Art,Arnie Fenner
858,Drawing Scenery: Seascapes and Landscapes,4.15,436,10,,English,120 pages,Paperback,Published September 22nd 1988 by Tarcherperigee (first published 1972),Art,Jack Hamm
859,Ansel Adams: 400 Photographs,4.34,1835,59,,English,440 pages,Hardcover,"Published October 29th 2007 by Little, Brown and Company",Art,Ansel Adams
860,Carlson's Guide to Landscape Painting,4.41,623,35,,English,144 pages,Paperback,Published June 1st 1973 by Dover Publications,Art,John F. Carlson
861,Banging Your Head Against a Brick Wall,4.04,1040,27,,English,48 pages,Paperback,Published October 10th 2001 by Weapons of Mass Distraction,Art,Banksy
862,Tim Burton,4.28,818,36,,English,64 pages,Paperback,Published November 12th 2009 by Museum of Modern Art,Art,Ron Magliozzi
863,Portrait of a Thief,3.51,18877,4064,,English,384 pages,Hardcover,Published April 5th 2022 by Tiny Reparations Books,Fiction,Grace D. Li
864,Still Life,4.18,38930,4058,1.0,,464 pages,Hardcover,Published November 2nd 2021 by G.P. Putnam's Sons (first published June 1st 2021),Historical,Sarah Winman
865,A Boy Named Isamu: A Story of Isamu Noguchi,3.79,513,110,1.0,English,31 pages,Hardcover,Published June 15th 2021 by Viking Books for Young Readers,Childrens,James Yang
866,The People's Painter: How Ben Shahn Fought for Justice with Art,4.19,562,157,2.0,,48 pages,Hardcover,Published April 20th 2021 by Harry N. Abrams,Childrens,Cynthia Levinson
867,Make Your Art No Matter What: Moving Beyond Creative Hurdles,4.01,624,110,,,208 pages,Paperback,Published April 6th 2021 by Chronicle Books (first published 2021),Art,Beth Pickens
868,This Is What I Know About Art,4.18,1257,175,,English,64 pages,Paperback,Published June 2nd 2020 by Penguin Workshop,Nonfiction,Kimberly Drew
869,Leonardo Da Vinci. the Graphic Work,4.47,295,23,,,776 pages,Hardcover,Published November 20th 2014 by Taschen (first published 2014),Art,Frank Zöllner
870,The Art of Art History: A Critical Anthology,3.95,391,13,,English,608 pages,Paperback,"Published June 25th 1998 by Oxford University Press, USA (first published April 30th 1998)",Art,Donald Preziosi
871,Between the Lines: How Ernie Barnes Went from the Football Field to the Art Gallery,4.29,763,201,2.0,,48 pages,Hardcover,Published January 23rd 2018 by Simon Schuster/Paula Wiseman Books (first published January 2018),Biography,Sandra Neil Wallace
872,Keith Haring: The Boy Who Just Kept Drawing,4.22,762,151,2.0,English,40 pages,Hardcover,Published February 14th 2017 by Dial Books,Childrens,Kay Haring
873,The Legend of Zelda: Art & Artifacts,4.51,1484,114,,English,427 pages,Hardcover,Published February 21st 2017 by Dark Horse Books,Art,Nintendo
874,Rules of Summer,4.12,3740,697,7.0,English,48 pages,Hardcover,Published June 1st 2014 by Holder Children's Division (first published October 8th 2013),Childrens,Shaun Tan
875,The Artist's Way Every Day: A Year of Creative Living,3.91,29495,91,,English,413 pages,Paperback,Published October 1st 2009 by Tarcherperigee (first published 2009),Art,Julia Cameron
876,Lost & Found,4.19,8587,688,,English,128 pages,Hardcover,Published March 1st 2011 by Arthur A. Levine Books,Sequential Art,Shaun Tan
